mid,date,venue,bat_team,bowl_team,batsman,bowler,runs,wickets,overs,runs_last_5,wickets_last_5,striker,non-striker,total
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,P Negi,CJ Jordan,81,4,11.4,34,2,46,0,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,P Negi,CJ Jordan,81,4,11.5,33,2,46,0,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,P Negi,CJ Jordan,82,4,12,34,2,46,1,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,P Negi,CH Gayle,83,4,12.1,34,2,46,2,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,Q de Kock,CH Gayle,84,4,12.2,29,2,47,2,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,P Negi,CH Gayle,85,4,12.3,29,2,47,3,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,Q de Kock,CH Gayle,87,4,12.4,30,2,49,3,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,Q de Kock,CH Gayle,88,4,12.5,30,2,49,3,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,P Negi,CH Gayle,89,4,12.5,27,2,49,3,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,P Negi,CH Gayle,89,4,13,26,2,49,3,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,Q de Kock,S Aravind,90,4,13.1,26,2,50,3,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,P Negi,S Aravind,90,4,13.2,25,2,50,3,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,P Negi,S Aravind,91,4,13.3,26,2,50,4,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,Q de Kock,S Aravind,91,4,13.4,25,2,50,4,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,Q de Kock,S Aravind,92,4,13.5,25,2,51,4,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,P Negi,S Aravind,93,4,14,26,2,51,5,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,P Negi,CH Gayle,94,4,14.1,23,2,51,6,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,Q de Kock,CH Gayle,95,4,14.1,24,1,51,6,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,Q de Kock,CH Gayle,96,4,14.2,23,1,52,6,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,P Negi,CH Gayle,96,5,14.3,22,2,52,6,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,CR Brathwaite,CH Gayle,97,5,14.4,22,2,52,1,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,Q de Kock,CH Gayle,98,5,14.5,22,2,53,1,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,CR Brathwaite,CH Gayle,98,6,15,22,3,53,1,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,Q de Kock,S Aravind,99,6,15.1,22,3,54,0,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,CH Morris,S Aravind,100,6,15.2,21,3,54,1,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,Q de Kock,S Aravind,101,6,15.3,21,3,55,1,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,CH Morris,S Aravind,102,6,15.4,22,3,55,2,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,Q de Kock,S Aravind,106,6,15.5,25,3,59,2,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,Q de Kock,S Aravind,107,6,16,26,2,60,2,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,Q de Kock,YS Chahal,107,7,16.1,26,3,60,2,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,CH Morris,YS Chahal,107,7,16.2,26,3,2,0,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,CH Morris,YS Chahal,107,7,16.3,26,3,2,0,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,CH Morris,YS Chahal,108,7,16.3,26,3,2,0,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,CH Morris,YS Chahal,112,7,16.4,29,3,6,0,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,CH Morris,YS Chahal,114,7,16.5,30,3,8,0,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,CH Morris,YS Chahal,115,7,17,30,3,9,0,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,CH Morris,SR Watson,119,7,17.1,32,3,13,0,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,CH Morris,SR Watson,119,7,17.2,31,3,13,0,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,CH Morris,SR Watson,121,7,17.3,32,3,15,0,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,CH Morris,SR Watson,123,7,17.4,34,3,17,0,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,CH Morris,SR Watson,124,7,17.5,34,3,18,0,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,J Yadav,SR Watson,125,7,18,35,3,18,1,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,J Yadav,Iqbal Abdulla,126,7,18.1,35,3,18,2,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,CH Morris,Iqbal Abdulla,127,7,18.2,36,3,19,2,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,J Yadav,Iqbal Abdulla,128,7,18.3,36,3,19,3,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,CH Morris,Iqbal Abdulla,132,7,18.4,39,3,23,3,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,CH Morris,Iqbal Abdulla,133,7,18.5,39,3,24,3,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,J Yadav,Iqbal Abdulla,134,7,19,39,3,24,4,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,J Yadav,SR Watson,134,7,19.1,38,3,24,4,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,J Yadav,SR Watson,134,7,19.2,38,2,24,4,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,J Yadav,SR Watson,135,7,19.3,38,2,24,5,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,CH Morris,SR Watson,137,7,19.4,39,2,26,5,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,CH Morris,SR Watson,137,7,19.5,39,1,26,5,138
555,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,CH Morris,SR Watson,138,8,20,39,2,27,5,138
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,AJ Finch,S Aravind,0,0,0.1,0,0,0,0,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,AJ Finch,S Aravind,0,0,0.2,0,0,0,0,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,AJ Finch,S Aravind,1,0,0.3,1,0,0,0,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,BB McCullum,S Aravind,1,0,0.4,1,0,0,0,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,BB McCullum,S Aravind,1,0,0.5,1,0,0,0,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,BB McCullum,S Aravind,2,0,1,2,0,1,0,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,BB McCullum,Iqbal Abdulla,2,1,1.1,2,1,1,0,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,AJ Finch,Iqbal Abdulla,6,1,1.2,6,1,4,0,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,AJ Finch,Iqbal Abdulla,6,1,1.3,6,1,4,0,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,AJ Finch,Iqbal Abdulla,6,2,1.4,6,2,4,0,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,KD Karthik,Iqbal Abdulla,7,2,1.5,7,2,1,0,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,SK Raina,Iqbal Abdulla,7,2,2,7,2,1,0,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,KD Karthik,S Aravind,8,2,2.1,8,2,2,0,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,SK Raina,S Aravind,8,2,2.2,8,2,2,0,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,SK Raina,S Aravind,8,2,2.3,8,2,2,0,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,SK Raina,S Aravind,8,2,2.4,8,2,2,0,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,SK Raina,S Aravind,9,2,2.5,9,2,2,1,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,KD Karthik,S Aravind,9,2,3,9,2,2,1,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,SK Raina,SR Watson,9,2,3.1,9,2,2,1,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,SK Raina,SR Watson,9,2,3.2,9,2,2,1,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,SK Raina,SR Watson,9,2,3.3,9,2,2,1,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,SK Raina,SR Watson,9,3,3.4,9,3,2,1,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,SR Watson,9,3,3.5,9,3,2,0,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,SR Watson,10,3,4,10,3,2,1,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,Iqbal Abdulla,10,3,4.1,10,3,2,1,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,Iqbal Abdulla,11,3,4.2,11,3,2,2,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,KD Karthik,Iqbal Abdulla,12,3,4.3,12,3,3,2,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,Iqbal Abdulla,16,3,4.4,16,3,6,3,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,Iqbal Abdulla,20,3,4.5,20,3,10,3,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,Iqbal Abdulla,20,3,5,20,3,10,3,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,KD Karthik,SR Watson,20,3,5.1,20,3,10,3,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,KD Karthik,SR Watson,21,3,5.2,21,3,10,4,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,SR Watson,22,3,5.3,21,3,11,4,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,KD Karthik,SR Watson,22,3,5.4,21,3,11,4,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,KD Karthik,SR Watson,22,3,5.5,21,3,11,4,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,KD Karthik,SR Watson,23,3,6,21,3,11,5,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,KD Karthik,CJ Jordan,24,3,6,22,2,11,5,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,KD Karthik,CJ Jordan,25,3,6.1,19,2,11,5,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,CJ Jordan,25,3,6.2,19,2,11,5,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,CJ Jordan,25,3,6.3,19,1,11,5,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,CJ Jordan,31,3,6.4,24,1,17,5,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,CJ Jordan,32,3,6.5,25,1,18,5,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,KD Karthik,CJ Jordan,33,3,7,25,1,18,6,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,KD Karthik,YS Chahal,34,3,7.1,26,1,18,7,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,YS Chahal,35,3,7.2,27,1,19,7,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,KD Karthik,YS Chahal,36,3,7.3,28,1,19,8,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,YS Chahal,37,3,7.4,28,1,20,8,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,KD Karthik,YS Chahal,38,3,7.5,29,1,20,9,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,YS Chahal,38,3,8,29,1,20,9,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,KD Karthik,STR Binny,39,3,8.1,30,1,20,10,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,STR Binny,39,3,8.2,30,1,20,10,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,STR Binny,39,3,8.3,30,0,20,10,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,STR Binny,40,3,8.4,31,0,21,10,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,KD Karthik,STR Binny,41,3,8.5,31,0,21,11,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,STR Binny,42,3,9,32,0,22,11,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,YS Chahal,48,3,9.1,37,0,28,11,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,YS Chahal,48,3,9.2,36,0,28,11,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,YS Chahal,52,3,9.3,36,0,32,11,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,YS Chahal,53,3,9.4,33,0,33,11,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,KD Karthik,YS Chahal,54,3,9.5,34,0,33,12,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,YS Chahal,58,3,10,38,0,37,12,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,KD Karthik,Iqbal Abdulla,62,3,10.1,41,0,37,16,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,KD Karthik,Iqbal Abdulla,63,3,10.2,41,0,37,17,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,Iqbal Abdulla,64,3,10.3,42,0,38,17,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,KD Karthik,Iqbal Abdulla,64,3,10.4,42,0,38,17,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,KD Karthik,Iqbal Abdulla,64,3,10.5,41,0,38,17,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,KD Karthik,Iqbal Abdulla,64,3,11,40,0,38,17,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,YS Chahal,64,3,11.1,39,0,38,17,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,YS Chahal,65,3,11.2,40,0,39,17,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,KD Karthik,YS Chahal,65,3,11.3,40,0,39,17,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,KD Karthik,YS Chahal,66,3,11.4,35,0,39,18,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,YS Chahal,66,3,11.5,34,0,39,18,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,YS Chahal,72,3,12,39,0,45,18,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,KD Karthik,Iqbal Abdulla,76,3,12.1,42,0,45,22,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,KD Karthik,Iqbal Abdulla,77,3,12.1,42,0,45,22,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,KD Karthik,Iqbal Abdulla,77,3,12.2,41,0,45,22,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,KD Karthik,Iqbal Abdulla,78,3,12.3,41,0,45,23,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,Iqbal Abdulla,82,3,12.4,44,0,49,23,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,Iqbal Abdulla,88,3,12.5,50,0,55,23,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,Iqbal Abdulla,89,3,13,50,0,56,23,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,CJ Jordan,90,3,13.1,51,0,57,23,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,KD Karthik,CJ Jordan,91,3,13.2,52,0,57,24,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,CJ Jordan,92,3,13.3,52,0,58,24,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,KD Karthik,CJ Jordan,94,3,13.4,53,0,58,26,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,KD Karthik,CJ Jordan,94,4,13.5,52,1,58,26,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,RA Jadeja,CJ Jordan,94,4,14,46,1,58,0,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,S Aravind,95,4,14.1,47,1,59,0,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,RA Jadeja,S Aravind,96,4,14.2,44,1,59,1,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,S Aravind,102,4,14.3,49,1,65,1,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,S Aravind,102,4,14.4,48,1,65,1,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,S Aravind,103,4,14.5,45,1,66,1,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,RA Jadeja,S Aravind,104,4,15,42,1,66,2,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,RA Jadeja,SR Watson,104,4,15.1,41,1,66,2,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,RA Jadeja,SR Watson,104,4,15.2,40,1,66,2,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,RA Jadeja,SR Watson,105,4,15.2,41,1,66,2,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,RA Jadeja,SR Watson,106,4,15.3,42,1,66,3,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,SR Watson,107,4,15.4,43,1,67,3,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,RA Jadeja,SR Watson,107,5,15.5,43,2,67,3,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DJ Bravo,SR Watson,108,5,16,43,2,67,1,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DJ Bravo,YS Chahal,109,5,16.1,44,2,67,2,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,YS Chahal,115,5,16.2,49,2,73,2,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DR Smith,YS Chahal,115,6,16.3,49,3,73,2,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DJ Bravo,YS Chahal,116,6,16.4,44,3,3,0,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,ER Dwivedi,YS Chahal,120,6,16.5,44,3,4,3,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,ER Dwivedi,YS Chahal,121,6,17,44,3,5,3,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,ER Dwivedi,CJ Jordan,121,6,17.1,44,3,5,3,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,ER Dwivedi,CJ Jordan,122,6,17.2,44,3,6,3,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DJ Bravo,CJ Jordan,123,6,17.2,41,3,6,3,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DJ Bravo,CJ Jordan,127,6,17.3,39,3,7,6,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DJ Bravo,CJ Jordan,128,6,17.4,39,3,8,6,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,ER Dwivedi,CJ Jordan,132,6,17.5,42,3,8,6,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,ER Dwivedi,CJ Jordan,133,6,18,42,3,8,7,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,ER Dwivedi,SR Watson,139,6,18.1,47,3,13,8,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,ER Dwivedi,SR Watson,145,6,18.2,51,3,19,8,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,ER Dwivedi,SR Watson,145,7,18.3,51,3,19,8,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DJ Bravo,SR Watson,145,8,18.4,51,4,8,0,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,P Kumar,SR Watson,146,8,18.4,51,4,0,0,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DS Kulkarni,SR Watson,150,8,18.5,54,4,4,0,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DS Kulkarni,SR Watson,154,8,19,52,4,8,0,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,P Kumar,CJ Jordan,155,8,19.1,53,4,8,1,158
556,24-05-2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,DS Kulkarni,CJ Jordan,156,8,19.2,53,4,9,1,158
